state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Pennsylvania,2020-01-22,-55,0,0,,,,,,,,,
Pennsylvania,2020-01-23,-54,0,0,,,,,,,,,
Pennsylvania,2020-01-24,-53,0,0,,,,,,,,,
Pennsylvania,2020-01-25,-52,0,0,,,,,,,,,
Pennsylvania,2020-01-26,-51,0,0,,,,,,,,,
Pennsylvania,2020-01-27,-50,0,0,,,,,,,,,
Pennsylvania,2020-01-28,-49,0,0,,,,,,,,,
Pennsylvania,2020-01-29,-48,0,0,,,,,,,,,
Pennsylvania,2020-01-30,-47,0,0,,,,,,,,,
Pennsylvania,2020-01-31,-46,0,0,,,,,,,,,
Pennsylvania,2020-02-01,-45,0,0,,,,,,,,,
Pennsylvania,2020-02-02,-44,0,0,,,,,,,,,
Pennsylvania,2020-02-03,-43,0,0,,,,,,,,,
Pennsylvania,2020-02-04,-42,0,0,,,,,,,,,
Pennsylvania,2020-02-05,-41,0,0,,,,,,,,,
Pennsylvania,2020-02-06,-40,0,0,,,,,,,,,
Pennsylvania,2020-02-07,-39,0,0,,,,,,,,,
Pennsylvania,2020-02-08,-38,0,0,,,,,,,,,
Pennsylvania,2020-02-09,-37,0,0,,,,,,,,,
Pennsylvania,2020-02-10,-36,0,0,,,,,,,,,
Pennsylvania,2020-02-11,-35,0,0,,,,,,,,,
Pennsylvania,2020-02-12,-34,0,0,,,,,,,,,
Pennsylvania,2020-02-13,-33,0,0,,,,,,,,,
Pennsylvania,2020-02-14,-32,0,0,,,,,,,,,
Pennsylvania,2020-02-15,-31,0,0,,,,,,,,,
Pennsylvania,2020-02-16,-30,0,0,,,,,,,,,
Pennsylvania,2020-02-17,-29,0,0,,,,,,,,,
Pennsylvania,2020-02-18,-28,0,0,,,,,,,,,
Pennsylvania,2020-02-19,-27,0,0,,,,,,,,,
Pennsylvania,2020-02-20,-26,0,0,,,,,,,,,
Pennsylvania,2020-02-21,-25,0,0,,,,,,,,,
Pennsylvania,2020-02-22,-24,0,0,,,,,,,,,
Pennsylvania,2020-02-23,-23,0,0,,,,,,,,,
Pennsylvania,2020-02-24,-22,0,0,,,,,,,,,
Pennsylvania,2020-02-25,-21,0,0,,,,,,,,,
Pennsylvania,2020-02-26,-20,0,0,,,,,,,,,
Pennsylvania,2020-02-27,-19,0,0,,,,,,,,,
Pennsylvania,2020-02-28,-18,0,0,,,,,,,,,
Pennsylvania,2020-02-29,-17,0,0,,,,,,,,,
Pennsylvania,2020-03-01,-16,0,0,,,,,,,,,
Pennsylvania,2020-03-02,-15,0,0,,,,,,,,,
Pennsylvania,2020-03-03,-14,0,0,,,,,,,,,
Pennsylvania,2020-03-04,-13,0,0,,,,,,,,,
Pennsylvania,2020-03-05,-12,0,0,,,,,,,,,
Pennsylvania,2020-03-06,-11,2,0,,,,,,,,,
Pennsylvania,2020-03-07,-10,2,0,,,,,,,,,
Pennsylvania,2020-03-08,-9,6,0,,,,,,,,,
Pennsylvania,2020-03-09,-8,7,0,,,,,,,,,
Pennsylvania,2020-03-10,-7,12,0,,,,,,,,,
Pennsylvania,2020-03-11,-6,16,0,,,,,,,,,
Pennsylvania,2020-03-12,-5,22,0,,,,,,,,,
Pennsylvania,2020-03-13,-4,41,0,,,,,,,,,
Pennsylvania,2020-03-14,-3,47,0,,,,,,,,,
Pennsylvania,2020-03-15,-2,47,0,,,,,,,,,
Pennsylvania,2020-03-16,-1,79,0,,,,,,,,,
Pennsylvania,2020-03-17,0,112,0,,,,,,,,,
Pennsylvania,2020-03-18,1,155,1,,,,,,,,,
Pennsylvania,2020-03-19,2,206,1,,,,,,,,,
Pennsylvania,2020-03-20,3,311,1,,,,,,,,,
Pennsylvania,2020-03-21,4,399,2,,,,,,,,,
Pennsylvania,2020-03-22,5,509,4,,,,,,,,,
Pennsylvania,2020-03-23,6,698,6,,,,,,,,,
Pennsylvania,2020-03-24,7,946,8,,,,,,,,,
Pennsylvania,2020-03-25,8,1260,15,,,,,,,,,
Pennsylvania,2020-03-26,9,1795,18,,,,,,,,,
Pennsylvania,2020-03-27,10,2345,22,,,,,,,,,
Pennsylvania,2020-03-28,11,2845,34,,,,,,,,,
Pennsylvania,2020-03-29,12,3432,41,,,,,,,,,
Pennsylvania,2020-03-30,13,4155,50,,,,,,,,,
Pennsylvania,2020-03-31,14,4963,63,,,,,,,,,
Pennsylvania,2020-04-01,15,6036,74,,,,,,,,,
Pennsylvania,2020-04-02,16,7285,91,,,,,,,,,
Pennsylvania,2020-04-03,17,8599,104,,,,,,,,,
Pennsylvania,2020-04-04,18,10469,142,,,,,,,,,
Pennsylvania,2020-04-05,19,11632,157,,,,,,,,,
Pennsylvania,2020-04-06,20,13167,186,,,,,,,,,
Pennsylvania,2020-04-07,21,14903,253,,1665.0,,,,,,,
Pennsylvania,2020-04-08,22,16701,325,,1898.0,,,,,,,
Pennsylvania,2020-04-09,23,18376,358,,2051.0,,,,,,,
Pennsylvania,2020-04-10,24,20116,434,,2072.0,,,,,,,
Pennsylvania,2020-04-11,25,21765,517,,2115.0,,,,,,,
Pennsylvania,2020-04-12,26,22983,572,,2097.0,,,,,,,
Pennsylvania,2020-04-13,27,24336,610,,2243.0,,,,,,,
Pennsylvania,2020-04-14,28,25502,716,,2317.0,,,,,,,
Pennsylvania,2020-04-15,29,26792,803,,2395.0,,,,,,,
Pennsylvania,2020-04-16,30,28284,877,,2512.0,,,,,,,
Pennsylvania,2020-04-17,31,29950,960,,2603.0,,,,,,,
Pennsylvania,2020-04-18,32,31689,1081,,2613.0,,,,,,,
Pennsylvania,2020-04-19,33,32905,1320,,2634.0,,,,,,,
Pennsylvania,2020-04-20,34,33909,1397,,2701.0,,,,,,,
Pennsylvania,2020-04-21,35,35253,1651,,2743.0,,,,,,,
Pennsylvania,2020-04-22,36,36138,1715,,2764.0,,,,,,,
Pennsylvania,2020-04-23,37,38477,1771,,2750.0,,,,,,,
Pennsylvania,2020-04-24,38,40306,1792,,2746.0,,,,,,,
Pennsylvania,2020-04-25,39,41235,1845,,2748.0,,,,,,,
Pennsylvania,2020-04-26,40,42685,1873,,2736.0,,,,,,,
Pennsylvania,2020-04-27,41,43639,1954,,2800.0,,,,,,,
Pennsylvania,2020-04-28,42,45216,2116,,2781.0,,,,,,,
Pennsylvania,2020-04-29,43,46427,2432,,2781.0,,,,,,,
Pennsylvania,2020-04-30,44,48056,2529,,2707.0,,,,,,,
Pennsylvania,2020-05-01,45,49645,2694,,2683.0,,,,,,,
Pennsylvania,2020-05-02,46,50558,2753,,2673.0,,,,,,,
Pennsylvania,2020-05-03,47,51313,2785,,2645.0,,,,,,,
Pennsylvania,2020-05-04,48,52887,2912,,2708.0,,,,,,,
Pennsylvania,2020-05-05,49,53932,3227,,2580.0,,,,,,,
Pennsylvania,2020-05-06,50,54877,3388,,2545.0,,,,,,,
Pennsylvania,2020-05-07,51,56051,3628,,2420.0,,,,,,,
Pennsylvania,2020-05-08,52,57457,3750,,2342.0,,,,,,,
Pennsylvania,2020-05-09,53,58686,3809,,2285.0,,,,,,,
Pennsylvania,2020-05-10,54,60003,3845,,2230.0,,,,,,,
Pennsylvania,2020-05-11,55,60550,3873,,2176.0,,,,,,,
Pennsylvania,2020-05-12,56,61380,3954,,2187.0,,,,,,,
Pennsylvania,2020-05-13,57,62196,4130,,2012.0,,,,,,,
Pennsylvania,2020-05-14,58,63199,4311,,1983.0,,,,,,,
Pennsylvania,2020-05-15,59,64216,4444,,1934.0,,,,,,,
Pennsylvania,2020-05-16,60,65241,4505,,1873.0,,,,,,,
Pennsylvania,2020-05-17,61,65781,4523,,1821.0,,,,,,,
Pennsylvania,2020-05-18,62,66749,4538,,1885.0,,,,,,,
Pennsylvania,2020-05-19,63,67363,4654,,1861.0,,,,,,,
Pennsylvania,2020-05-20,64,68206,4795,,1818.0,,,,,,,
Pennsylvania,2020-05-21,65,69335,4896,,1654.0,,,,,,,
Pennsylvania,2020-05-22,66,70286,5040,,1580.0,,,,,,,
Pennsylvania,2020-05-23,67,71072,5140,,1560.0,,,,,,,
Pennsylvania,2020-05-24,68,71636,5165,,1533.0,,,,,,,
Pennsylvania,2020-05-25,69,71987,5180,,1628.0,,,,,,,
Pennsylvania,2020-05-26,70,72853,5198,,1493.0,,,,,,,
Pennsylvania,2020-05-27,71,73634,5294,,1493.0,,,,,,,
Pennsylvania,2020-05-28,72,74295,5394,,1476.0,,,,,,,
Pennsylvania,2020-05-29,73,75064,5481,,1445.0,,,,,,,
Pennsylvania,2020-05-30,74,75776,5554,,1352.0,,,,,,,
Pennsylvania,2020-05-31,75,76204,5573,,1352.0,,,,,,,
Pennsylvania,2020-06-01,76,76699,5587,,1302.0,,,,,,,
Pennsylvania,2020-06-02,77,77278,5686,,1302.0,,,,,,,
Pennsylvania,2020-06-03,78,77835,5759,,1164.0,,,,,,,
Pennsylvania,2020-06-04,79,78409,5842,,1174.0,,,,,,,
Pennsylvania,2020-06-05,80,78892,5907,,1174.0,,,,,,,
Pennsylvania,2020-06-06,81,79564,5940,,1174.0,,,,,,,
Pennsylvania,2020-06-07,82,79979,5953,,1174.0,,,,,,,
Pennsylvania,2020-06-08,83,80389,5964,,1174.0,,,,,,,
Pennsylvania,2020-06-09,84,80919,6020,,1032.0,,,,,,,
Pennsylvania,2020-06-10,85,81366,6070,,992.0,,,,,,,
Pennsylvania,2020-06-11,86,81931,6122,,946.0,,,,,,,
Pennsylvania,2020-06-12,87,82526,6170,,899.0,,,,,,,
Pennsylvania,2020-06-13,88,82993,6221,,875.0,,,,,,,
Pennsylvania,2020-06-14,89,83245,6228,,852.0,,,,,,,
Pennsylvania,2020-06-15,90,83639,6256,,851.0,,,,,,,
Pennsylvania,2020-06-16,91,84025,6287,,800.0,,,,,,,
Pennsylvania,2020-06-17,92,84344,6330,,788.0,,,,,,,
Pennsylvania,2020-06-18,93,84749,6371,,740.0,,,,,,,
Pennsylvania,2020-06-19,94,85247,6408,,731.0,,,,,,,
Pennsylvania,2020-06-20,95,85648,6427,,715.0,,,,,,,
Pennsylvania,2020-06-21,96,85995,6432,,735.0,,,,,,,
Pennsylvania,2020-06-22,97,86628,6436,,745.0,,,,,,,
Pennsylvania,2020-06-23,98,87257,6475,,738.0,,,,,,,
Pennsylvania,2020-06-24,99,87736,6528,,707.0,,,,,,,
Pennsylvania,2020-06-25,100,88201,6567,,704.0,,,,,,,
Pennsylvania,2020-06-26,101,88925,6588,,661.0,,,,,,,
Pennsylvania,2020-06-27,102,89495,6612,,651.0,,,,,,,
Pennsylvania,2020-06-28,103,89916,6616,,648.0,,,,,,,
Pennsylvania,2020-06-29,104,90536,6625,,635.0,,,,,,,
Pennsylvania,2020-06-30,105,91198,6662,,634.0,,,,,,,
Pennsylvania,2020-07-01,106,91835,6695,,632.0,,,,,,,
Pennsylvania,2020-07-02,107,92679,6720,,631.0,,,,,,,
Pennsylvania,2020-07-03,108,93449,6753,,598.0,,,,,,,
Pennsylvania,2020-07-04,109,93991,6756,,589.0,,,,,,,
Pennsylvania,2020-07-05,110,94451,6760,,592.0,,,,,,,
Pennsylvania,2020-07-06,111,95169,6762,,598.0,,,,,,,
Pennsylvania,2020-07-07,112,95974,6794,,637.0,,,,,,,
Pennsylvania,2020-07-08,113,96801,6817,,649.0,,,,,,,
Pennsylvania,2020-07-09,114,97631,6853,,650.0,,,,,,,
Pennsylvania,2020-07-10,115,98573,6884,,653.0,,,,,,,
Pennsylvania,2020-07-11,116,99291,6902,,646.0,,,,,,,
Pennsylvania,2020-07-12,117,99855,6909,,652.0,,,,,,,
Pennsylvania,2020-07-13,118,100425,6919,,682.0,,,,,,,
Pennsylvania,2020-07-14,119,101376,6940,,678.0,,,,,,,
Pennsylvania,2020-07-15,120,102349,6965,,667.0,,,,,,,
Pennsylvania,2020-07-16,121,103201,6991,,652.0,,,,,,,
Pennsylvania,2020-07-17,122,104180,7012,,680.0,,,,,,,
Pennsylvania,2020-07-18,123,104882,7024,,699.0,,,,,,,
Pennsylvania,2020-07-19,124,105466,7033,,703.0,,,,,,,
Pennsylvania,2020-07-20,125,106504,7036,,706.0,,,,,,,
Pennsylvania,2020-07-21,126,107500,7056,,736.0,,,,,,,
Pennsylvania,2020-07-22,127,108278,7082,,735.0,,,,,,,
Pennsylvania,2020-07-23,128,109165,7098,,736.0,,,,,,,
Pennsylvania,2020-07-24,129,110348,7120,,736.0,,,,,,,
Pennsylvania,2020-07-25,130,111209,7129,,709.0,,,,,,,
Pennsylvania,2020-07-26,131,111880,7132,,707.0,,,,,,,
Pennsylvania,2020-07-27,132,113062,7137,,704.0,,,,,,,
Pennsylvania,2020-07-28,133,114105,7161,,716.0,,,,,,,
Pennsylvania,2020-07-29,134,114981,7175,,756.0,,,,,,,
Pennsylvania,2020-07-30,135,115858,7198,,756.0,,,,,,,
Pennsylvania,2020-07-31,136,116831,7209,,522.0,,,,,,,
Pennsylvania,2020-08-01,137,117529,7221,,579.0,,,,,,,
Pennsylvania,2020-08-02,138,118117,7225,,564.0,,,,,,,
Pennsylvania,2020-08-03,139,118950,7227,,585.0,,,,,,,
Pennsylvania,2020-08-04,140,119753,7251,,656.0,,,,,,,
Pennsylvania,2020-08-05,141,120484,7258,,639.0,,,,,,,
Pennsylvania,2020-08-06,142,121277,7287,,663.0,,,,,,,
Pennsylvania,2020-08-07,143,122064,7301,,651.0,,,,,,,
Pennsylvania,2020-08-08,144,122716,7315,,634.0,,,,,,,
Pennsylvania,2020-08-09,145,123378,7316,,600.0,,,,,,,
Pennsylvania,2020-08-10,146,124269,7319,,591.0,,,,,,,
Pennsylvania,2020-08-11,147,125066,7348,,598.0,,,,,,,
Pennsylvania,2020-08-12,148,125959,7384,,606.0,,,,,,,
Pennsylvania,2020-08-13,149,126948,7400,,601.0,,,,,,,
Pennsylvania,2020-08-14,150,127771,7439,,585.0,,,,,,,
Pennsylvania,2020-08-15,151,128600,7456,,572.0,,,,,,,
Pennsylvania,2020-08-16,152,129159,7459,,559.0,,,,,,,
Pennsylvania,2020-08-17,153,129712,7459,,560.0,,,,,,,
Pennsylvania,2020-08-18,154,130311,7481,,548.0,,,,,,,
Pennsylvania,2020-08-19,155,130930,7514,,548.0,,,,,,,
Pennsylvania,2020-08-20,156,131718,7527,,548.0,,,,,,,
Pennsylvania,2020-08-21,157,132457,7544,,510.0,,,,,,,
Pennsylvania,2020-08-22,158,133219,7562,,487.0,,,,,,,
Pennsylvania,2020-08-23,159,133753,7564,,501.0,,,,,,,
Pennsylvania,2020-08-24,160,134238,7566,,518.0,,,,,,,
Pennsylvania,2020-08-25,161,134788,7590,,543.0,,,,,,,
Pennsylvania,2020-08-26,162,135313,7619,,537.0,,,,,,,
Pennsylvania,2020-08-27,163,135959,7627,,542.0,,,,,,,
Pennsylvania,2020-08-28,164,136812,7647,,526.0,,,,,,,
Pennsylvania,2020-08-29,165,137630,7661,,509.0,,,,,,,
Pennsylvania,2020-08-30,166,138211,7663,,499.0,,,,,,,
Pennsylvania,2020-08-31,167,138846,7663,,505.0,,,,,,,
Pennsylvania,2020-09-01,168,139581,7682,,528.0,,,,,,,
Pennsylvania,2020-09-02,169,140569,7708,,550.0,,,,,,,
Pennsylvania,2020-09-03,170,141648,7727,,530.0,,,,,,,
Pennsylvania,2020-09-04,171,142562,7737,,497.0,,,,,,,
Pennsylvania,2020-09-05,172,143417,7752,,505.0,,,,,,,
Pennsylvania,2020-09-06,173,144010,7752,,490.0,,,,,,,
Pennsylvania,2020-09-07,174,144772,7773,,496.0,,,,,,,
Pennsylvania,2020-09-08,175,145221,7781,,514.0,,,,,,,
Pennsylvania,2020-09-09,176,146086,7795,,492.0,,,,,,,
Pennsylvania,2020-09-10,177,146736,7808,,488.0,,,,,,,
Pennsylvania,2020-09-11,178,147734,7831,,491.0,,,,,,,
Pennsylvania,2020-09-12,179,148705,7831,,470.0,,,,,,,
Pennsylvania,2020-09-13,180,149275,7832,,463.0,,,,,,,
Pennsylvania,2020-09-14,181,150086,7859,,472.0,,,,,,,
Pennsylvania,2020-09-15,182,151115,7865,,483.0,,,,,,,
Pennsylvania,2020-09-16,183,151933,7887,,488.0,,,,,,,
Pennsylvania,2020-09-17,184,152851,7898,,459.0,,,,,,,
Pennsylvania,2020-09-18,185,153596,7924,,521.0,,,,,,,
Pennsylvania,2020-09-19,186,154353,7945,,470.0,,,,,,,
Pennsylvania,2020-09-20,187,155016,7966,,400.0,,,,,,,
Pennsylvania,2020-09-21,188,155748,7989,,418.0,,,,,,,
Pennsylvania,2020-09-22,189,156536,8007,,429.0,,,,,,,
Pennsylvania,2020-09-23,190,157402,8042,,421.0,,,,,,,
Pennsylvania,2020-09-24,191,158239,8059,,422.0,,,,,,,
Pennsylvania,2020-09-25,192,159085,8070,,435.0,,,,,,,
Pennsylvania,2020-09-26,193,160025,8088,,444.0,,,,,,,
Pennsylvania,2020-09-27,194,160856,8091,,462.0,,,,,,,
Pennsylvania,2020-09-28,195,161765,8093,,481.0,,,,,,,
Pennsylvania,2020-09-29,196,163241,8106,,507.0,,,,,,,
Pennsylvania,2020-09-30,197,164169,8133,,539.0,,,,,,,
Pennsylvania,2020-10-01,198,165111,8148,,558.0,,,,,,,
Pennsylvania,2020-10-02,199,166293,8167,,561.0,,,,,,,
Pennsylvania,2020-10-03,200,166335,8185,,573.0,,,,,,,
Pennsylvania,2020-10-04,201,168246,8200,,603.0,,,,,,,
Pennsylvania,2020-10-05,202,169148,8212,,594.0,,,,,,,
Pennsylvania,2020-10-06,203,170304,8228,,633.0,,,,,,,
Pennsylvania,2020-10-07,204,171601,8251,,657.0,,,,,,,
Pennsylvania,2020-10-08,205,173028,8272,,687.0,,,,,,,
Pennsylvania,2020-10-09,206,174412,8293,,734.0,,,,,,,
Pennsylvania,2020-10-10,207,175915,8326,,732.0,,,,,,,
Pennsylvania,2020-10-11,208,176939,8332,,706.0,,,,,,,
Pennsylvania,2020-10-12,209,177909,8350,,725.0,,,,,,,
Pennsylvania,2020-10-13,210,179724,8364,,773.0,,,,,,,
Pennsylvania,2020-10-14,211,181021,8393,,749.0,,,,,,,
Pennsylvania,2020-10-15,212,182564,8416,,799.0,,,,,,,
Pennsylvania,2020-10-16,213,184244,8438,,830.0,,,,,,,
Pennsylvania,2020-10-17,214,185770,8447,,847.0,,,,,,,
Pennsylvania,2020-10-18,215,186883,8470,,841.0,,,,,,,
Pennsylvania,2020-10-19,216,188475,8480,,870.0,,,,,,,
Pennsylvania,2020-10-20,217,190049,8521,,918.0,,,,,,,
Pennsylvania,2020-10-21,218,191430,8549,,966.0,,,,,,,
Pennsylvania,2020-10-22,219,193508,8577,,1042.0,,,,,,,
Pennsylvania,2020-10-23,220,195746,8609,,1068.0,,,,,,,
Pennsylvania,2020-10-24,221,197499,8637,,1087.0,,,,,,,
Pennsylvania,2020-10-25,222,198906,8648,,1104.0,,,,,,,
Pennsylvania,2020-10-26,223,201348,8660,,1138.0,,,,,,,
Pennsylvania,2020-10-27,224,203615,8684,,1170.0,,,,,,,
Pennsylvania,2020-10-28,225,205969,8707,,1187.0,,,,,,,
Pennsylvania,2020-10-29,226,208171,8743,,1229.0,,,,,,,
Pennsylvania,2020-10-30,227,210694,8772,,1253.0,,,,,,,
Pennsylvania,2020-10-31,228,212958,8798,,1259.0,,,,,,,
Pennsylvania,2020-11-01,229,214635,8801,,1267.0,,,,,,,
Pennsylvania,2020-11-02,230,217365,8811,,1352.0,,,,,,,
Pennsylvania,2020-11-03,231,220278,8841,,1417.0,,,,,,,
Pennsylvania,2020-11-04,232,223020,8878,,1531.0,,,,,,,
Pennsylvania,2020-11-05,233,225848,8923,,1599.0,,,,,,,
